obs_id,year,exporter_iso3,importer_iso3,corridor_id,hs6,family_id,product_name,exporter_code,importer_code,exporter_name,importer_name,trade_value_usd,quantity_metric_ton,unit_value_usd_per_metric_ton,benchmark_price_usd_per_metric_ton,benchmark_yoy_change,log_unit_value,shifted_corridor_history_median,shifted_corridor_history_mad,robust_historical_z,same_family_year_peer_percentile,trade_value_yoy_change,quantity_yoy_change,unit_value_yoy_change,benchmark_residual,benchmark_adjusted_drift,corridor_activity_history,corridor_novelty_flag,corridor_reactivation_flag,value_quantity_divergence,missing_quantity_flag,missing_benchmark_flag,missing_history_flag,missing_country_mapping_flag,valid_extreme_flag,benchmark_consistency_gap,data_quality_score,quality_status,model_eligible,source_version,source_row_id,data_quality_flags,benchmark_caveat
obs_f0ca4143038fcbec1e30,2018,COL,PER,COL->PER,710812,gold_unwrought,Non-monetary unwrought gold,170,604,Colombia,Peru,1312.0,,,40806692.067299694,0.009237081813020668,,,,,,,,,,,0.0,1,0,,1,0,1,0,False,,3,excluded_from_modeling_retained_for_audit,False,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_ae59e1e8a47883520dd68d58,quantity_missing=1;benchmark_missing=0;history_missing=1;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_1c4a7dc5b5d1f8cec935,2018,COL,RUS,COL->RUS,710812,gold_unwrought,Non-monetary unwrought gold,170,643,Colombia,Russian Federation,619824.0,0.019,32622315.789473686,40806692.067299694,0.009237081813020668,17.30050714557024,17.377756204894176,0.0,-1.5449811864787222,0.28044871794871795,1.4808955587226131,1.55814461804655,-0.07724905932393679,-0.22384950161147898,-0.0864861411369553,1.0,0,0,-0.07724905932393678,0,0,0,0,False,0.08648614113695746,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_49747ca74441e66c65a5309e,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_413a711c48a5d8559d01,2018,COL,TUR,COL->TUR,710812,gold_unwrought,Non-monetary unwrought gold,170,792,Colombia,TÃ¼rkiye,12553124.0,0.515,24374998.058252428,40806692.067299694,0.009237081813020668,17.009068495186742,17.733089102766108,0.0,-14.480412151587316,0.15544871794871795,1.4258017308622708,2.1498223384416355,-0.7240206075793647,-0.5152881519949766,-0.733257689392385,1.0,0,0,-0.7240206075793647,0,0,0,0,False,0.7332576893923853,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_25102d55b9108e0db185cc4a,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_05224a51a94587fbabdf,2018,COL,USA,COL->USA,710812,gold_unwrought,Non-monetary unwrought gold,170,842,Colombia,USA,441431096.0,12.319,35833354.65541034,40806692.067299694,0.009237081813020668,17.394389711898413,17.262143927313137,0.0,2.6449156917055205,0.3685897435897436,-0.6830852649011062,-0.8153310494863818,0.13224578458527558,-0.12996693528330638,0.12300870277225684,1.0,0,0,0.13224578458527558,0,0,0,0,False,0.12300870277225491,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_a2ad9ed424c2baf65fd24625,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_dd6ce6983f13bb004889,2018,COM,ARE,COM->ARE,710812,gold_unwrought,Non-monetary unwrought gold,174,784,Comoros,United Arab Emirates,463750.0,0.014,33125000.0,40806692.067299694,0.009237081813020668,17.31579884227066,,,,0.2916666666666667,,,,-0.20855780491105946,,0.0,1,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_82284c8251ece235f2de7d86,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_d3ffde1de0af5de01cb2,2018,CRI,NIC,CRI->NIC,710812,gold_unwrought,Non-monetary unwrought gold,188,558,Costa Rica,Nicaragua,12454.0,0.001,12454000.0,40806692.067299694,0.009237081813020668,16.337552414414535,,,,0.07772435897435898,,,,-1.1868042327671837,,0.0,1,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_d34ee68a99f680f9cba033a7,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_908dd8c2182286892fc1,2018,CRI,NLD,CRI->NLD,710812,gold_unwrought,Non-monetary unwrought gold,188,528,Costa Rica,Netherlands,2088407.0000000002,0.063,33149317.460317463,40806692.067299694,0.009237081813020668,17.316532684951827,,,,0.2932692307692308,,,,-0.20782396222989163,,0.0,1,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_3d548ea128012499be914ec7,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_eb922b8809140f65f353,2018,CRI,USA,CRI->USA,710812,gold_unwrought,Non-monetary unwrought gold,188,842,Costa Rica,USA,25012904.0,0.565,44270626.54867257,40806692.067299694,0.009237081813020668,17.60583195750342,17.447751649931266,0.0,3.1616061514430527,0.8301282051282052,0.0963111041833872,-0.061769203388766694,0.15808030757215402,0.08147531032170008,0.14884322575913345,1.0,0,0,0.1580803075721539,0,0,0,0,False,0.14884322575913336,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_f3da76838fe6248733d4f91e,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_46630c585f49e4cfcffe,2018,CUB,FRA,CUB->FRA,710812,gold_unwrought,Non-monetary unwrought gold,192,251,Cuba,France,3775711.0,0.098,38527663.26530612,40806692.067299694,0.009237081813020668,17.466887067613115,,,,0.46634615384615385,,,,-0.05746957956860399,,0.0,1,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_62aed3106a43add2a1d23276,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_6c74c892958eecd360dc,2018,CUB,RUS,CUB->RUS,710812,gold_unwrought,Non-monetary unwrought gold,192,643,Cuba,Russian Federation,4553872.0,1.354,3363273.2644017725,40806692.067299694,0.009237081813020668,15.028425243562182,,,,0.03766025641025641,,,,-2.4959314036195366,,0.0,1,0,,0,0,1,0,True,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_234ca72f6ca3f68a92716cb6,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_2e15a49230db3352dcdc,2018,CUW,ARE,CUW->ARE,710812,gold_unwrought,Non-monetary unwrought gold,531,784,CuraÃ§ao,United Arab Emirates,18751097.0,0.583,32163116.638078906,40806692.067299694,0.009237081813020668,17.286330907967557,,,,0.26842948717948717,,,,-0.23802573921416226,,0.0,1,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_042d528c00da57ca1d3481eb,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_023d2b641e02343ca5aa,2018,CUW,CHE,CUW->CHE,710812,gold_unwrought,Non-monetary unwrought gold,531,757,CuraÃ§ao,Switzerland,84627402.0,2.46,34401382.92682927,40806692.067299694,0.009237081813020668,17.353607322896888,17.3321756964742,0.0,0.4286325284537895,0.3261217948717949,-1.3008660721477971,-1.3222976985704895,0.021431626422692113,-0.1707493242848308,0.012194544609670288,1.0,0,0,0.021431626422692363,0,0,0,0,False,0.012194544609671445,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_3f87d9cbca36d58b409bd576,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_d5bd0a25bacb6e53a2c0,2018,CUW,ITA,CUW->ITA,710812,gold_unwrought,Non-monetary unwrought gold,531,380,CuraÃ§ao,Italy,9407017.0,0.313,30054367.412140574,40806692.067299694,0.009237081813020668,17.218518546559316,,,,0.23477564102564102,,,,-0.30583810062240246,,0.0,1,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_ed55a2a7f559aa0f8529dc68,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_9ab2f01e62a5dd8d48d7,2018,CUW,PAN,CUW->PAN,710812,gold_unwrought,Non-monetary unwrought gold,531,591,CuraÃ§ao,Panama,158450.0,0.004,39612500.0,40806692.067299694,0.009237081813020668,17.494655282981313,17.427620129140777,0.0,1.340703076810712,0.5336538461538461,-1.3798838290957898,-1.4469189829363254,0.06703515384053568,-0.029701364200406033,0.05779807202751641,1.0,0,0,0.0670351538405356,0,0,0,0,False,0.05779807202751502,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_58c385f7ff549a1236ad7434,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_629700101401c950ae86,2018,CUW,USA,CUW->USA,710812,gold_unwrought,Non-monetary unwrought gold,531,842,CuraÃ§ao,USA,25117536.0,0.577,43531258.23223571,40806692.067299694,0.009237081813020668,17.58898981805528,17.49251431544798,0.0,1.9295100521459574,0.8125,-1.2473345935268294,-1.343810096134126,0.09647550260729688,0.06463317087355946,0.08723842079427868,1.0,0,0,0.09647550260729654,0,0,0,0,False,0.08723842079427621,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_d5a51a990f7a4316b359deb1,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_39449a0c637bab3a5d4d,2018,CYM,USA,CYM->USA,710812,gold_unwrought,Non-monetary unwrought gold,136,842,Cayman Isds,USA,390897.0,0.01,39089700.0,40806692.067299694,0.009237081813020668,17.481369563142604,,,,0.500801282051282,,,,-0.04298708403911533,,0.0,1,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_36eef7d2234b3b121ecdd772,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_47d8651735e467609812,2018,CYP,CHE,CYP->CHE,710812,gold_unwrought,Non-monetary unwrought gold,196,757,Cyprus,Switzerland,1864597.0,0.589,3165699.4906621394,40806692.067299694,0.009237081813020668,14.967884597249821,15.872633733606138,0.0,-18.094982727126343,0.035256410256410256,0.6061425968396873,1.5108917331960043,-0.9047491363563169,-2.556472049931898,-0.9139862181693363,1.0,0,0,-0.904749136356317,0,0,0,0,True,0.9139862181693376,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_d4c54be1116815de2fbdeb9d,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_ad59ef23c31437882887,2018,CYP,DEU,CYP->DEU,710812,gold_unwrought,Non-monetary unwrought gold,196,276,Cyprus,Germany,130538.99999999999,0.002,65269499.99999999,40806692.067299694,0.009237081813020668,17.994035410094853,18.15765225893924,0.0,-3.2723369768877575,0.9599358974358975,-0.5690819569525538,-0.40546510810816444,-0.16361684884438948,0.4696787629131336,-0.17285393065740706,1.0,0,0,-0.16361684884438937,0,0,0,0,False,0.17285393065741014,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_49d96d213dfe3ea0756d4424,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_88661684694f8201febe,2018,CYP,GBR,CYP->GBR,710812,gold_unwrought,Non-monetary unwrought gold,196,826,Cyprus,United Kingdom,17053135.0,0.467,36516349.03640257,40806692.067299694,0.009237081813020668,17.413270637072586,17.350933984036164,0.0,1.246733060728431,0.3894230769230769,0.16603307702293935,0.10369642398651602,0.06233665303642325,-0.11108601010913333,0.053099571223402364,1.0,0,0,0.06233665303642333,0,0,0,0,False,0.053099571223402586,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_ca248c653b391bfb6ef5c41f,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_58e8f0efd593ffa8e02f,2018,CYP,GRC,CYP->GRC,710812,gold_unwrought,Non-monetary unwrought gold,196,300,Cyprus,Greece,268137.0,0.01,26813700.0,40806692.067299694,0.009237081813020668,17.104423508895778,16.464376765713038,0.0,12.800934863654803,0.1794871794871795,0.6400467431827426,0.0,0.6400467431827426,-0.41993313828594125,0.6308096613697209,1.0,0,0,0.6400467431827426,0,0,0,0,False,0.6308096613697219,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_d98fd12a12db27eb82bfcf77,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_51a06664837ab5987c2b,2018,CYP,ITA,CYP->ITA,710812,gold_unwrought,Non-monetary unwrought gold,196,380,Cyprus,Italy,1317698.0,0.056,23530321.42857143,40806692.067299694,0.009237081813020668,16.973800420983018,17.34463197369301,0.0,-7.4166310541998115,0.14583333333333334,0.5634776846668457,0.9343092373768336,-0.3708315527099876,-0.5505562261987009,-0.38006863452300976,1.0,0,0,-0.3708315527099879,0,0,0,0,False,0.38006863452300826,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_8863219bc83b6b6eb3aeb6a3,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_f8b8d6990f2fa68b1818,2018,CYP,LBN,CYP->LBN,710812,gold_unwrought,Non-monetary unwrought gold,196,422,Cyprus,Lebanon,2179935.0,0.055,39635181.81818182,40806692.067299694,0.009237081813020668,17.495227711556655,12.5493922961275,0.0,98.9167083085831,0.5368589743589743,-0.9634325910198845,-5.90926800644904,4.945835415429156,-0.02912893562506369,4.936598333616136,1.0,0,0,4.945835415429156,0,0,0,0,False,4.936598333616135,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_e512acf0b8676f78fe539cee,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_001fd200a666c496370d,2018,CYP,NLD,CYP->NLD,710812,gold_unwrought,Non-monetary unwrought gold,196,528,Cyprus,Netherlands,74.0,,,40806692.067299694,0.009237081813020668,,,,,,,,,,,0.0,1,0,,1,0,1,0,False,,3,excluded_from_modeling_retained_for_audit,False,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_4e4dc82869cff36603a2139b,quantity_missing=1;benchmark_missing=0;history_missing=1;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_6b59ba9269d42fe263d5,2018,CYP,TUR,CYP->TUR,710812,gold_unwrought,Non-monetary unwrought gold,196,792,Cyprus,TÃ¼rkiye,3788373.0,0.149,25425322.14765101,40806692.067299694,0.009237081813020668,17.05125617032604,17.254096714052018,0.0,-4.0568108745195275,0.1642628205128205,-0.1687075373565178,0.03413300636945862,-0.20284054372597635,-0.47310047685567724,-0.21207762553899556,1.0,0,0,-0.20284054372597643,0,0,0,0,False,0.212077625538997,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_d8752ef7935b792a9d383c31,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_72dd757ddb544adefd8b,2018,CZE,AUT,CZE->AUT,710812,gold_unwrought,Non-monetary unwrought gold,203,40,Czechia,Austria,26162474.0,0.498,52535088.35341366,40806692.067299694,0.009237081813020668,17.776991853904562,17.786739604050652,0.0,-0.19495500292180168,0.907051282051282,0.7627730179553698,0.7725207681014575,-0.009747750146087572,0.252635206722843,-0.018984831959109272,1.0,0,0,-0.009747750146087752,0,0,0,0,False,0.018984831959108238,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_59721b87e2970626370fba3c,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_17253a56afdd9bba7923,2018,CZE,CHE,CZE->CHE,710812,gold_unwrought,Non-monetary unwrought gold,203,757,Czechia,Switzerland,1072428.0,0.058,18490137.931034483,40806692.067299694,0.009237081813020668,16.732748063099383,16.200250052854198,0.0,10.649960204903692,0.10256410256410256,-1.46384299243702,-1.996341002682205,0.5324980102451854,-0.7916085840823364,0.5232609284321654,1.0,0,0,0.5324980102451851,0,0,0,0,False,0.5232609284321648,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_7917c33327d290163a8757a5,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_f4847c3b738a5ca105ea,2018,CZE,DEU,CZE->DEU,710812,gold_unwrought,Non-monetary unwrought gold,203,276,Czechia,Germany,264999001.0,6.736,39340706.79928741,40806692.067299694,0.009237081813020668,17.487770337192043,17.703616791177026,0.0,-4.316929079699676,0.5136217948717948,0.4187741543427319,0.634620608327714,-0.2158464539849823,-0.03658630998967638,-0.225083535798003,1.0,0,0,-0.21584645398498215,0,0,0,0,False,0.22508353579800297,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_c0e31d6a017390d0cd1a3de6,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_3f98956e4a37da13ac13,2018,CZE,DNK,CZE->DNK,710812,gold_unwrought,Non-monetary unwrought gold,203,208,Czechia,Denmark,140.0,,,40806692.067299694,0.009237081813020668,,,,,,-1.2548017051852163,,,,,1.0,0,0,,1,0,1,0,False,,3,excluded_from_modeling_retained_for_audit,False,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_66dbfe55557a029fa5b2175b,quantity_missing=1;benchmark_missing=0;history_missing=1;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_316bff986ba743efafde,2018,CZE,GBR,CZE->GBR,710812,gold_unwrought,Non-monetary unwrought gold,203,826,Czechia,United Kingdom,282380.0,0.007,40340000.0,40806692.067299694,0.009237081813020668,17.51285409049034,17.05994447444634,0.0,9.058192320879996,0.594551282051282,-1.472381245808579,-1.9252908618525775,0.45290961604399876,-0.01150255669137934,0.44367253423098063,1.0,0,0,0.4529096160439985,0,0,0,0,False,0.4436725342309781,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_0f0a6f589f1acfd9aa4ea498,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_65a01fdc0b3cd6a1a590,2018,CZE,HUN,CZE->HUN,710812,gold_unwrought,Non-monetary unwrought gold,203,348,Czechia,Hungary,23238.0,0.001,23238000.0,40806692.067299694,0.009237081813020668,16.961299427724946,,,,0.14342948717948717,1.9863951088327014,,,-0.5630572194567733,,1.0,0,0,,0,0,1,0,False,,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_f3d8776ae276e689aa2714ac,quantity_missing=0;benchmark_missing=0;history_missing=1;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_bb88dcebadf303c2c7bf,2018,CZE,ITA,CZE->ITA,710812,gold_unwrought,Non-monetary unwrought gold,203,380,Czechia,Italy,7062808.0,0.205,34452721.951219514,40806692.067299694,0.009237081813020668,17.355098563949117,17.6596126025785,0.0,-6.090280772587633,0.3301282051282051,-1.6108673129284223,-1.3063532742990407,-0.3045140386293817,-0.16925808323260227,-0.31375112044240083,1.0,0,0,-0.30451403862938164,0,0,0,0,False,0.3137511204424024,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_e1844a1062d625661584d9d3,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_1c7f2bda4394867ec1fc,2018,CZE,NLD,CZE->NLD,710812,gold_unwrought,Non-monetary unwrought gold,203,528,Czechia,Netherlands,757.0,,,40806692.067299694,0.009237081813020668,,,,,,-0.21651662182660084,,,,,1.0,0,0,,1,0,1,0,False,,3,excluded_from_modeling_retained_for_audit,False,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_a857849352de3e8ade679e3e,quantity_missing=1;benchmark_missing=0;history_missing=1;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_c21b3e089c571da5712c,2018,CZE,SVK,CZE->SVK,710812,gold_unwrought,Non-monetary unwrought gold,203,703,Czechia,Slovakia,4189819.9999999995,0.2,20949099.999999996,40806692.067299694,0.009237081813020668,16.85760624398243,17.741896331020484,0.0,-17.685801740761065,0.12179487179487179,-0.22070170871965156,0.663588378318401,-0.8842900870380527,-0.6667504031992877,-0.8935271688510724,1.0,0,0,-0.8842900870380526,0,0,0,0,False,0.8935271688510733,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_5596246576b62795d8118a28,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_eef7858649db91d10faa,2018,CZE,TUR,CZE->TUR,710812,gold_unwrought,Non-monetary unwrought gold,203,792,Czechia,TÃ¼rkiye,707675.0,0.025,28307000.0,40806692.067299694,0.009237081813020668,17.158619681850862,16.94711703317682,0.0,4.230052973480838,0.20192307692307693,-0.37628401622807406,-0.587786664902119,0.21150264867404514,-0.3657369653308571,0.2022655668610227,1.0,0,0,0.2115026486740449,0,0,0,0,False,0.20226556686102448,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_8a45124f809d70cdc9affb30,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_92ac4340667ef994cbfa,2018,DEU,ARE,DEU->ARE,710812,gold_unwrought,Non-monetary unwrought gold,276,784,Germany,United Arab Emirates,46953064.0,1.811,25926595.251242407,40806692.067299694,0.009237081813020668,17.070779843503736,17.46223203396866,0.0,-7.829043809298497,0.17067307692307693,0.4444985496360819,0.8359507401010048,-0.3914521904649231,-0.4535768036779828,-0.40068927227794404,1.0,0,0,-0.3914521904649229,0,0,0,0,False,0.40068927227794376,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_11fed0cbc28b7af7be2d5ca4,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_bce5452acc6d6c6e8433,2018,DEU,AUS,DEU->AUS,710812,gold_unwrought,Non-monetary unwrought gold,276,36,Germany,Australia,282421.0,0.005,56484200.0,40806692.067299694,0.009237081813020668,17.849471510990732,17.479708227954852,0.0,7.395265660717598,0.9350961538461539,-5.932855692709025,-6.302618975744905,0.3697632830358795,0.3251148638090129,0.3605262012228607,1.0,0,0,0.3697632830358799,0,0,0,0,False,0.36052620122285883,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_9477adee9470d86d39fc3e83,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_3f432dedd9c852a46869,2018,DEU,AUT,DEU->AUT,710812,gold_unwrought,Non-monetary unwrought gold,276,40,Germany,Austria,322634997.0,8.091,39875787.541713014,40806692.067299694,0.009237081813020668,17.501279869136646,17.23586487084894,0.0,5.308299965754131,0.5552884615384616,1.4515444041069332,1.1861294058192295,0.2654149982877036,-0.023076778045073354,0.25617791647468735,1.0,0,0,0.26541499828770365,0,0,0,0,False,0.2561779164746829,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_894de3e3f667636c6805f470,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_eb8eaef18c6e61391df7,2018,DEU,BEL,DEU->BEL,710812,gold_unwrought,Non-monetary unwrought gold,276,56,Germany,Belgium,6842805.0,0.128,53459414.0625,40806692.067299694,0.009237081813020668,17.794433308317565,17.459052544279846,0.0,6.707615280754382,0.9134615384615384,-1.22440723975256,-1.5597880037902798,0.3353807640377197,0.27007666113584605,0.3261436822246999,1.0,0,0,0.33538076403771977,0,0,0,0,False,0.326143682224699,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_00c80e5f725c9a2934cd401c,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_d1f30c493ef83ea62615,2018,DEU,BGR,DEU->BGR,710812,gold_unwrought,Non-monetary unwrought gold,276,100,Germany,Bulgaria,845765.0,0.021,40274523.809523806,40806692.067299694,0.009237081813020668,17.511229663481902,16.63573618221966,0.0,17.50986962524486,0.5889423076923077,1.5221206461872954,0.6466271649250526,0.8754934812622428,-0.013126983699816464,0.8662563994492238,1.0,0,0,0.8754934812622428,0,0,0,0,False,0.8662563994492222,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_c287e5037089bc7561eb30ed,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_3d90b17e02e14f6b3967,2018,DEU,BOL,DEU->BOL,710812,gold_unwrought,Non-monetary unwrought gold,276,68,Germany,Bolivia (Plurinational State of),133.0,,,40806692.067299694,0.009237081813020668,,,,,,,,,,,0.0,1,0,,1,0,1,0,False,,3,excluded_from_modeling_retained_for_audit,False,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_5724d75ab531674972043c5d,quantity_missing=1;benchmark_missing=0;history_missing=1;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
obs_3e30b27cdca3804170cd,2018,DEU,BRN,DEU->BRN,710812,gold_unwrought,Non-monetary unwrought gold,276,96,Germany,Brunei Darussalam,3306.0,0.001,3306000.0,40806692.067299694,0.009237081813020668,15.011249557363106,17.047657925025714,0.0,-40.728167353252154,0.03685897435897436,-2.0364083676626086,0.0,-2.0364083676626086,-2.5131070898186127,-2.045645449475627,1.0,0,0,-2.0364083676626086,0,0,0,0,True,2.045645449475629,4,usable_with_caveat,True,CEPII_BACI_HS17_V202601_filtered_official_derived,baci_45bdeba439885f6105ca09f1,quantity_missing=0;benchmark_missing=0;history_missing=0;country_missing=0,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI."
