seed,clean_panel_hash,obs_id,split,family_id,year,scenario_id,synthetic_review_priority,hard_negative,trade_value_usd_before,quantity_metric_ton_before,trade_value_usd_after,quantity_metric_ton_after
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_8824a48b04c6df65d7ef,test,gold_unwrought,2023,synthetic_undervaluation,1,False,3333800626.0,62.15,869833714.7223022,62.15
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_aeb15ef7e2a5a8420873,test,gold_unwrought,2023,synthetic_undervaluation,1,False,453455.0,0.007,131951.52211700162,0.007
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_d5348141f1915bb73b65,test,gold_unwrought,2023,synthetic_undervaluation,1,False,153331.0,0.003,42029.52281890223,0.003
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_22c1cf9f70d71c88f919,test,refined_copper_cathodes,2024,hard_negative_benchmark_consistent_movement,0,True,6467.0,0.017,158.492767135411,0.017
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_28f523976080afce16ce,test,refined_copper_cathodes,2023,hard_negative_benchmark_consistent_movement,0,True,596752313.0,92073.982,808234435.654178,92073.982
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_5985bfe7a55e36bc4f6b,test,refined_copper_cathodes,2023,hard_negative_benchmark_consistent_movement,0,True,40003.0,4.103,36016.53602305472,4.103
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_5e9ada057c8ad78bed91,test,refined_copper_cathodes,2023,hard_negative_benchmark_consistent_movement,0,True,30807307.0,874.443,7675946.334293942,874.443
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_6e81d62e7658001f15b8,test,refined_copper_cathodes,2023,hard_negative_benchmark_consistent_movement,0,True,558080660.0,64964.062,570260901.5907776,64964.062
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_7b1074824a03641e0f31,test,refined_copper_cathodes,2023,hard_negative_benchmark_consistent_movement,0,True,2524864.0,300.0,2633429.394812678,300.0
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_838284c2c96f47807f3d,test,refined_copper_cathodes,2023,hard_negative_benchmark_consistent_movement,0,True,15060580.0,1804.715,15841965.10086454,1804.715
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_db11165178549c8c3232,test,refined_copper_cathodes,2024,hard_negative_benchmark_consistent_movement,0,True,164.0,0.007,65.26172764399276,0.007
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_dc7df8ddf3f6a481c9a6,test,refined_copper_cathodes,2024,hard_negative_benchmark_consistent_movement,0,True,31873938.0,3389.095,31596884.9785168,3389.095
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_e750ebc384a1d5daf8ac,test,refined_copper_cathodes,2024,hard_negative_benchmark_consistent_movement,0,True,16446147.0,1982.801,18485859.833462354,1982.801
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_f594316c294f6010eddb,test,refined_copper_cathodes,2023,hard_negative_benchmark_consistent_movement,0,True,1146807.0,50.114,439905.60230547516,50.114
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_f91904144e54597b4540,test,refined_copper_cathodes,2023,hard_negative_benchmark_consistent_movement,0,True,2519.0,0.12,1053.3717579250713,0.12
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_170fa220f3d11fef4f7f,test,refined_copper_cathodes,2024,hard_negative_proportional_value_quantity_growth,0,True,647020190.0,70300.006,2050731959.8969166,222816.02848459024
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_1bba00a0977b7be662f4,test,refined_copper_cathodes,2023,hard_negative_proportional_value_quantity_growth,0,True,36195.0,7.737,89632.05620556284,19.15964135550324
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_2d11ed3664571a908464,test,refined_copper_cathodes,2023,hard_negative_proportional_value_quantity_growth,0,True,39637.0,4.0,152098.2456434522,15.349117808456967
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_478df4b9c012f2a48e4d,test,refined_copper_cathodes,2023,hard_negative_proportional_value_quantity_growth,0,True,446554.0,49.383,1730236.179863688,191.34136805449847
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_6064d29f91b0181211df,test,refined_copper_cathodes,2024,hard_negative_proportional_value_quantity_growth,0,True,46131317.0,4870.763,123555701.0257658,13045.59627021622
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_7bff82d4ddd9839b774b,test,refined_copper_cathodes,2024,hard_negative_proportional_value_quantity_growth,0,True,180592.0,19.996,656131.0097342152,72.64992729824891
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_99eed1f2417c100a4021,test,refined_copper_cathodes,2024,hard_negative_proportional_value_quantity_growth,0,True,36056445.0,4353.981,140853344.51832148,17008.68695788578
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_b4c6da98c6b0626b8d10,test,refined_copper_cathodes,2023,hard_negative_proportional_value_quantity_growth,0,True,1334.0,0.113,4418.285881568101,0.37426259716431437
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_b5fa64a903810725090a,test,refined_copper_cathodes,2023,hard_negative_proportional_value_quantity_growth,0,True,2559.0,0.294,6135.602206059042,0.7049109216808747
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_d4ecf741337cd114261d,test,refined_copper_cathodes,2024,hard_negative_proportional_value_quantity_growth,0,True,1367463384.0,155879.477,3977364949.6911817,453386.59553899453
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_ddf0db9a751170faffbd,test,refined_copper_cathodes,2024,hard_negative_proportional_value_quantity_growth,0,True,1848.0,0.216,4114.931230277794,0.4809659879545474
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_e2e78b5f45a60e1305f8,test,refined_copper_cathodes,2024,hard_negative_proportional_value_quantity_growth,0,True,15.0,0.005,41.39011000599326,0.013796703335331086
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_1e5a56cebacf989c2040,test,refined_copper_cathodes,2024,synthetic_low_volume_high_value,1,False,60441334.0,6565.695,155132942.50660515,3882.5670973859174
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_464817345d3339cfeeb6,test,refined_copper_cathodes,2024,synthetic_low_volume_high_value,1,False,571033802.0,63789.742,1130155115.3993938,31933.43641376925
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_4d815b894e6ee065f4cb,test,refined_copper_cathodes,2023,synthetic_low_volume_high_value,1,False,83720236.0,8954.194,205518289.35405,5759.384254943497
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_4dc3c7b66c8df6d0d727,test,refined_copper_cathodes,2024,synthetic_low_volume_high_value,1,False,290.0,0.104,774.2557578603585,0.06190257054906792
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_5c343b03d621d583ae69,test,refined_copper_cathodes,2024,synthetic_low_volume_high_value,1,False,9500.0,0.431,20708.58077031242,0.1713974463249337
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_5cc9c0fb88af76f94cd7,test,refined_copper_cathodes,2023,synthetic_low_volume_high_value,1,False,3115.0,0.069,6856.136862400451,0.03174793370894572
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_938bc79baafb2c75cd4d,test,refined_copper_cathodes,2024,synthetic_low_volume_high_value,1,False,1323928.0,152.0,3635100.9600819647,57.11322786649401
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_9761bbb29e8948f03b93,test,refined_copper_cathodes,2024,synthetic_low_volume_high_value,1,False,3739.0,0.152,10072.017193690432,0.09219370281347868
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_abed64a50e55a5fb6300,test,refined_copper_cathodes,2024,synthetic_low_volume_high_value,1,False,788.0,0.01,1909.5026568604453,0.003926299280368267
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_b1b8003860199badf39e,test,refined_copper_cathodes,2023,synthetic_low_volume_high_value,1,False,3864.0,0.436,10242.670082488181,0.1863022176387166
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_c5f5829d0ff0e1995bb7,test,refined_copper_cathodes,2024,synthetic_low_volume_high_value,1,False,30341934.0,4094.471,69664860.41302757,2625.4934843193973
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_eff7a5604ef7056aa853,test,refined_copper_cathodes,2024,synthetic_low_volume_high_value,1,False,2200508.0,190.043,3982696.8073170325,70.65384426842489
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_1172dae7cf88cccb52ab,test,refined_copper_cathodes,2023,synthetic_overvaluation,1,False,4561632.0,555.745,15748788.06791445,555.745
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_5c63a08e832274034f51,test,refined_copper_cathodes,2023,synthetic_overvaluation,1,False,795955.0,100.0,2169149.4483157853,100.0
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_5faf8d61cd3249d58759,test,refined_copper_cathodes,2024,synthetic_overvaluation,1,False,1223156.0,150.007,3609351.462236929,150.007
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_6c8b2deb52a96c627295,test,refined_copper_cathodes,2023,synthetic_overvaluation,1,False,20404.0,4.3,48700.23865925759,4.3
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_6ea640d3bc1ecd497c59,test,refined_copper_cathodes,2024,synthetic_overvaluation,1,False,65690312.99999999,7295.475,153511298.6872445,7295.475
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_9561b45d65ed744efe8e,test,refined_copper_cathodes,2023,synthetic_overvaluation,1,False,948490211.0,109258.728,2875047202.016553,109258.728
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_ac0994350d9cba3adf13,test,refined_copper_cathodes,2024,synthetic_overvaluation,1,False,10622.0,1.168,34446.90585980562,1.168
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_b0ac89d296f63dbd5131,test,refined_copper_cathodes,2024,synthetic_overvaluation,1,False,111300582.0,11540.784,383458387.8050896,11540.784
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_ca065928a597c3a5eb85,test,refined_copper_cathodes,2023,synthetic_overvaluation,1,False,626563.0,69.099,1890680.2317782387,69.099
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_d5092ead5f7f8ed98b36,test,refined_copper_cathodes,2024,synthetic_overvaluation,1,False,1779.0,0.472,4013.239168295185,0.472
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_e62ef7b6dd648de33cf1,test,refined_copper_cathodes,2024,synthetic_overvaluation,1,False,9475.0,0.914,25732.020697774373,0.914
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_f57d81c5c7a6b8fcc8fe,test,refined_copper_cathodes,2023,synthetic_overvaluation,1,False,884.0,0.01,3017.5506803414205,0.01
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_05f09cf437ad200e3496,test,refined_copper_cathodes,2023,synthetic_undervaluation,1,False,885566.0,100.299,378255.3242910136,100.299
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_1026a80c067af33562b7,test,refined_copper_cathodes,2024,synthetic_undervaluation,1,False,201517.0,0.2,88691.07603492435,0.2
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_1bd00642fb3ce4d7bbb4,test,refined_copper_cathodes,2024,synthetic_undervaluation,1,False,1785574.0,214.199,787158.9542525391,214.199
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_52d1a9784318836ea878,test,refined_copper_cathodes,2023,synthetic_undervaluation,1,False,578089175.0,64607.046,229718586.27585664,64607.046
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_71cbd80534e2a653b000,test,refined_copper_cathodes,2024,synthetic_undervaluation,1,False,4127.0,0.018,1661.5156992626505,0.018
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_a700bf94b3fa18eb8e14,test,refined_copper_cathodes,2024,synthetic_undervaluation,1,False,132252.0,8.4,45559.867751831945,8.4
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_b697b9406ea79a87d023,test,refined_copper_cathodes,2024,synthetic_undervaluation,1,False,935.0,0.296,241.05808968418322,0.296
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_c48bde88c07a480803e3,test,refined_copper_cathodes,2023,synthetic_undervaluation,1,False,168415096.0,19175.336,47553151.87308614,19175.336
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_cc8897cca5146f43c2c6,test,refined_copper_cathodes,2023,synthetic_undervaluation,1,False,1622780.0,187.786,627859.2530709227,187.786
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_cd4c97dbcc91450c264b,test,refined_copper_cathodes,2023,synthetic_undervaluation,1,False,250068837.0,29321.892,100458283.32948044,29321.892
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_dd6ba40ff490ccc9c65e,test,refined_copper_cathodes,2023,synthetic_undervaluation,1,False,1389.0,0.002,435.40943086073605,0.002
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_ef1a19d07f89f5fbda7c,test,refined_copper_cathodes,2023,synthetic_undervaluation,1,False,88639.0,0.193,28280.319965629948,0.193
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_066a786cb45867040e0c,train,crude_palm_oil,2019,hard_negative_benchmark_consistent_movement,0,True,86.0,0.156,131.55958154632097,0.156
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_1da31edb717b76a24c0b,train,crude_palm_oil,2018,hard_negative_benchmark_consistent_movement,0,True,561136.0,552.743,501358.2417028647,552.743
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_41d6cdf45429b2132f62,train,crude_palm_oil,2020,hard_negative_benchmark_consistent_movement,0,True,395711.0,172.008,163711.19933811369,172.008
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_44a36c10341407668059,train,crude_palm_oil,2017,hard_negative_benchmark_consistent_movement,0,True,1220.0,0.022,21.242085661080058,0.022
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_58f92b262610a51b9cd3,train,crude_palm_oil,2018,hard_negative_benchmark_consistent_movement,0,True,54.0,0.071,64.38007415177546,0.071
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_5df6341be3e41a099442,train,crude_palm_oil,2020,hard_negative_benchmark_consistent_movement,0,True,214380.0,309.441,294515.12275234424,309.441
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_98777eead85ccb59bf60,train,crude_palm_oil,2020,hard_negative_benchmark_consistent_movement,0,True,507037.0,628.371,598061.5438775512,628.371
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_a30d982be3e8a4b40cb6,train,crude_palm_oil,2019,hard_negative_benchmark_consistent_movement,0,True,74734.0,48.163,40617.45978524584,48.163
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_a51fa5226a652a6fd876,train,crude_palm_oil,2019,hard_negative_benchmark_consistent_movement,0,True,84.0,0.007,5.90336934000329,0.007
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_b262cfdbcb8134aeed2a,train,crude_palm_oil,2020,hard_negative_benchmark_consistent_movement,0,True,1548688.0,2300.0,2189059.569773856,2300.0
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_d95d2121b626c985401c,train,crude_palm_oil,2017,hard_negative_benchmark_consistent_movement,0,True,18984690.0,23851.473,23029774.209497195,23851.473
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_ecba81c20b7df9d82b6d,train,crude_palm_oil,2020,hard_negative_benchmark_consistent_movement,0,True,18630852.0,30760.404,29276676.846221738,30760.404
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_08fd41fa071222e85066,train,crude_palm_oil,2019,hard_negative_proportional_value_quantity_growth,0,True,65684.0,44.34,187607.2874557912,126.64434452514742
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_0fcd99b14dabed0fdebf,train,crude_palm_oil,2018,hard_negative_proportional_value_quantity_growth,0,True,3683211.0,7448.35,12083285.706333186,24435.347605870746
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_254bf1183ecb82a6c12b,train,crude_palm_oil,2019,hard_negative_proportional_value_quantity_growth,0,True,952.0,0.48,3533.261747060489,1.7814765111229356
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_38d66e49108a46a77c08,train,crude_palm_oil,2019,hard_negative_proportional_value_quantity_growth,0,True,5466457.0,9633.16,18390595.889940623,32408.478234282353
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_523662b4616d2f611f7c,train,crude_palm_oil,2018,hard_negative_proportional_value_quantity_growth,0,True,3881318.0,4299.67,12117969.545818377,13424.117816955195
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_557b5e43e9627169968d,train,crude_palm_oil,2020,hard_negative_proportional_value_quantity_growth,0,True,196.0,0.18,513.7377145691977,0.4717999419513039
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_5f01e14c779525cc8611,train,crude_palm_oil,2017,hard_negative_proportional_value_quantity_growth,0,True,3260880949.0,4585791.165,7167966160.583172,10080342.215591043
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_7856362d8dc887d2385a,train,crude_palm_oil,2019,hard_negative_proportional_value_quantity_growth,0,True,5574.0,19.0,17650.239201428292,60.16407334537811
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_9c02a1160ad9687574ed,train,crude_palm_oil,2019,hard_negative_proportional_value_quantity_growth,0,True,1358385.0,2625.0,2906532.604402278,5616.705195181027
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_b564764f85b4eeb177a6,train,crude_palm_oil,2019,hard_negative_proportional_value_quantity_growth,0,True,1623689.0,2752.03,5982230.734113062,10139.42845409507
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_c19cd30e9e6e26cb7ed9,train,crude_palm_oil,2020,hard_negative_proportional_value_quantity_growth,0,True,60632.0,85.98,172912.83708778693,245.2013084313221
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_f4a9ea44fc77d716b40c,train,crude_palm_oil,2020,hard_negative_proportional_value_quantity_growth,0,True,591.0,0.6,1228.0563972345922,1.2467577636899412
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_370b0dd9c7a27938d589,train,crude_palm_oil,2018,synthetic_low_volume_high_value,1,False,2917.0,0.368,8072.002535689879,0.16934055363075093
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_58803f2700182ffd6090,train,crude_palm_oil,2019,synthetic_low_volume_high_value,1,False,247371028.0,211304.523,522223132.41879183,87040.57821557476
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_60f64f5ea169aba17ade,train,crude_palm_oil,2020,synthetic_low_volume_high_value,1,False,48600.0,40.5,109427.32409320872,15.798713665980742
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_7a88c60c99cfb6a3edd7,train,crude_palm_oil,2019,synthetic_low_volume_high_value,1,False,18444.0,21.39,38866.261176592954,9.899371037247759
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_968d9765e35eda9ea440,train,crude_palm_oil,2017,synthetic_low_volume_high_value,1,False,315.0,0.033,765.5951315156881,0.016182712005635945
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_9fcf6501d9b108184f21,train,crude_palm_oil,2018,synthetic_low_volume_high_value,1,False,2134336.0,4240.0,5842553.009136149,2380.163342210187
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_b7aaff20f0771ff136f2,train,crude_palm_oil,2018,synthetic_low_volume_high_value,1,False,112781252.0,190373.101,233170925.6878846,115084.59849174782
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_c3e9d93b01640c2cb120,train,crude_palm_oil,2018,synthetic_low_volume_high_value,1,False,23232099.0,43037.8,51013123.557603605,17661.12990970145
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_dc8b323915d77a515307,train,crude_palm_oil,2020,synthetic_low_volume_high_value,1,False,944950.0,1720.166,2161766.2874704013,1036.1649110611907
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_dfcd3c6cdf19ad78f816,train,crude_palm_oil,2020,synthetic_low_volume_high_value,1,False,7169444.0,11718.021,17813390.427496623,4280.405897766349
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_ec4f937a496587b9da2b,train,crude_palm_oil,2017,synthetic_low_volume_high_value,1,False,64669.0,46.645,144203.66478647274,18.82721383638441
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_ff274cf15f9b598d5747,train,crude_palm_oil,2017,synthetic_low_volume_high_value,1,False,1266.0,0.36,3097.960423944945,0.2234269682331704
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_09a9294e11866a8b7391,train,crude_palm_oil,2020,synthetic_overvaluation,1,False,5399.0,1.5,13747.112434166753,1.5
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_24313eacac9592da1b64,train,crude_palm_oil,2020,synthetic_overvaluation,1,False,766.0,0.606,2429.4207226826325,0.606
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_387ac505f0b942d72d34,train,crude_palm_oil,2019,synthetic_overvaluation,1,False,580798.0,886.125,1798938.910853633,886.125
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_73eb1b1d326555935d81,train,crude_palm_oil,2020,synthetic_overvaluation,1,False,14295.0,10.5,35208.34000557207,10.5
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_7865a22f0451f007fd92,train,crude_palm_oil,2020,synthetic_overvaluation,1,False,63873923.0,134115.0,143450632.7612546,134115.0
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_78eac1277ad310ea304a,train,crude_palm_oil,2019,synthetic_overvaluation,1,False,738225.0,1530.0,1837515.958899525,1530.0
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_7b7edbc6525ac8e36c9b,train,crude_palm_oil,2020,synthetic_overvaluation,1,False,3773562.0,7181.0,11480426.32487824,7181.0
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_81d9f72f622297189cea,train,crude_palm_oil,2019,synthetic_overvaluation,1,False,3.0,0.001,8.356585226610193,0.001
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_93e6564c9a0b8b155275,train,crude_palm_oil,2020,synthetic_overvaluation,1,False,1206535.0,1404.99,3831217.4491993375,1404.99
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_adc4750e8b424a8abd03,train,crude_palm_oil,2020,synthetic_overvaluation,1,False,6566944.0,7197.469,18295135.41326402,7197.469
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_ddafe23410aae9ae903f,train,crude_palm_oil,2019,synthetic_overvaluation,1,False,382.0,0.361,1079.5368528004224,0.361
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_eb4e3027c65611aab9a2,train,crude_palm_oil,2020,synthetic_overvaluation,1,False,1234.0,0.746,4294.995957014993,0.746
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_30875c82d23ca4469ecf,train,crude_palm_oil,2019,synthetic_undervaluation,1,False,939321.0,1849.33,317261.28943077504,1849.33
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_33458651865f887dad5d,train,crude_palm_oil,2018,synthetic_undervaluation,1,False,88367.0,0.5,23764.74239869728,0.5
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_3e7b62a28a279a84e25a,train,crude_palm_oil,2019,synthetic_undervaluation,1,False,3103902.0,4224.735,881892.7924971622,4224.735
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_3f939bfe58dbe6f1a0b2,train,crude_palm_oil,2019,synthetic_undervaluation,1,False,630541.0,480.0,238386.67880466522,480.0
20260117,1552233d8f26208156fe958e3be0a6d5327f51409d53accc0f22af91f4ef41b6,obs_6658eea9c65e993a96aa,train,crude_palm_oil,2019,synthetic_undervaluation,1,False,23505.0,41.061,6796.049887652316,41.061
